date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:58:55	313/313	------	200	untouched ('')	image/png	etag:%222a4ba496a9d7d51:0%22	https://clients.automanager.com/images/jqueryui/ui-bg_glass_100_99ff99_1x400.png	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/clients.automanager.com/images/jqueryui/ui-bg_glass_100_99ff99_1x400.png	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	302/302	------	200	untouched ('')	image/png	etag:%223f99a496a9d7d51:0%22	https://clients.automanager.com/images/jqueryui/ui-bg_glass_50_ff9999_1x400.png	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/clients.automanager.com/images/jqueryui/ui-bg_glass_50_ff9999_1x400.png	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Nov%202020%2019:53:41%20GMT	http://www.motorcars-intl.com/sell-your-exotic-car	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/sell-your-exotic-car.1a.delayed	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	6922/6922	------	200	untouched ('')	image/png	etag:%2250e7a496a9d7d51:0%22	https://clients.automanager.com/images/jqueryui/ui-icons_222222_256x240.png	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/clients.automanager.com/images/jqueryui/ui-icons_222222_256x240.png	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	4549/4549	------	200	untouched ('')	image/png	etag:%2250e7a496a9d7d51:0%22	https://clients.automanager.com/images/jqueryui/ui-icons_224499_256x240.png	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/clients.automanager.com/images/jqueryui/ui-icons_224499_256x240.png	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	6988/6988	------	200	untouched ('')	image/png	etag:%2289ca796a9d7d51:0%22	https://clients.automanager.com/images/jqueryui/ui-icons_666666_256x240.png	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/clients.automanager.com/images/jqueryui/ui-icons_666666_256x240.png	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	6299/6299	------	200	untouched ('')	image/png	etag:%22ab33a796a9d7d51:0%22	https://clients.automanager.com/images/jqueryui/ui-icons_ffffff_256x240.png	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/clients.automanager.com/images/jqueryui/ui-icons_ffffff_256x240.png	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Nov%202020%2019:53:43%20GMT	http://www.motorcars-intl.com/consign-your-exotic-car	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/consign-your-exotic-car.1c.delayed	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	4549/4549	------	200	untouched ('')	image/png	etag:%2289ca796a9d7d51:0%22	https://clients.automanager.com/images/jqueryui/ui-icons_4488ff_256x240.png	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/clients.automanager.com/images/jqueryui/ui-icons_4488ff_256x240.png	(from https://www.motorcars-intl.com/international-exotic-car-sales)
13:58:55	4549/4549	------	200	untouched ('')	image/png	etag:%2250e7a496a9d7d51:0%22	https://clients.automanager.com/images/jqueryui/ui-icons_009900_256x240.png	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/clients.automanager.com/images/jqueryui/ui-icons_009900_256x240.png	(from https://www.motorcars-intl.com/international-exotic-car-sales)
