date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:56:13	20418/20418	---M--	200	added ('OK')	image/jpeg	etag:0x8D860C8DA0FE005	https://automanager.blob.core.windows.net/wmphotos/033666/b4075b33ebe042f7bbbce84c920e1526/bd69c149a9_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/b4075b33ebe042f7bbbce84c920e1526/bd69c149a9_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:13	19823/19823	---M--	200	added ('OK')	image/jpeg	etag:0x8D860C8E49754D2	https://automanager.blob.core.windows.net/wmphotos/033666/b4075b33ebe042f7bbbce84c920e1526/953c90d03d_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/b4075b33ebe042f7bbbce84c920e1526/953c90d03d_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:14	406111/406111	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:56:14%20GMT	https://www.motorcars-intl.com/vehicle-details/2019-mercedes-benz-sprinter-cargo-american-coach--144-56e51110ed9744358c3d15e27106fc2c	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/vehicle-details/2019-mercedes-benz-sprinter-cargo-american-coach--144-56e51110ed9744358c3d15e27106fc2c.html	(from https://www.motorcars-intl.com/inventory/sold)
13:56:14	19570/19570	---M--	200	added ('OK')	image/jpeg	etag:0x8D855CFCA40F469	https://automanager.blob.core.windows.net/wmphotos/033666/56e51110ed9744358c3d15e27106fc2c/e2811e9e4b_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/56e51110ed9744358c3d15e27106fc2c/e2811e9e4b_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:14	19206/19206	---M--	200	added ('OK')	image/jpeg	etag:0x8D843BF554A4D55	https://automanager.blob.core.windows.net/wmphotos/033666/56e51110ed9744358c3d15e27106fc2c/5acb5d6a2d_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/56e51110ed9744358c3d15e27106fc2c/5acb5d6a2d_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:15	405313/405313	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:56:16%20GMT	https://www.motorcars-intl.com/vehicle-details/2019-porsche-911-turbo-s-coupe-5bb50b5f736040b8be32e3e49284daa0	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/vehicle-details/2019-porsche-911-turbo-s-coupe-5bb50b5f736040b8be32e3e49284daa0.html	(from https://www.motorcars-intl.com/inventory/sold)
13:56:16	17926/17926	---M--	200	added ('OK')	image/jpeg	etag:0x8D87AB39669D22B	https://automanager.blob.core.windows.net/wmphotos/033666/5bb50b5f736040b8be32e3e49284daa0/f9e27a2b67_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/5bb50b5f736040b8be32e3e49284daa0/f9e27a2b67_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:16	21865/21865	---M--	200	added ('OK')	image/jpeg	etag:0x8D87AB3A1795CD0	https://automanager.blob.core.windows.net/wmphotos/033666/5bb50b5f736040b8be32e3e49284daa0/8c93338f44_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/5bb50b5f736040b8be32e3e49284daa0/8c93338f44_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:17	431163/431163	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:56:17%20GMT	https://www.motorcars-intl.com/vehicle-details/2019-porsche-cayenne-turbo-suv-8fa908efcdd84592a55560b6796dbadd	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/vehicle-details/2019-porsche-cayenne-turbo-suv-8fa908efcdd84592a55560b6796dbadd.html	(from https://www.motorcars-intl.com/inventory/sold)
13:56:17	19439/19439	---M--	200	added ('OK')	image/jpeg	etag:0x8D82CFF12FA5CCF	https://automanager.blob.core.windows.net/wmphotos/033666/8fa908efcdd84592a55560b6796dbadd/2f6de88b77_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/8fa908efcdd84592a55560b6796dbadd/2f6de88b77_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:18	23913/23913	---M--	200	added ('OK')	image/jpeg	etag:0x8D82CFF1BF7E2A2	https://automanager.blob.core.windows.net/wmphotos/033666/8fa908efcdd84592a55560b6796dbadd/cd0986312b_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/8fa908efcdd84592a55560b6796dbadd/cd0986312b_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:18	417252/417252	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:56:19%20GMT	https://www.motorcars-intl.com/vehicle-details/2018-aston-martin-vanquish-zagato-coupe-c8667a7285da4629b0447c28f955547f	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/vehicle-details/2018-aston-martin-vanquish-zagato-coupe-c8667a7285da4629b0447c28f955547f.html	(from https://www.motorcars-intl.com/inventory/sold)
13:56:19	19420/19420	---M--	200	added ('OK')	image/jpeg	etag:0x8D81D14E04A64EC	https://automanager.blob.core.windows.net/wmphotos/033666/c8667a7285da4629b0447c28f955547f/ed78455989_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/c8667a7285da4629b0447c28f955547f/ed78455989_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:19	22318/22318	---M--	200	added ('OK')	image/jpeg	etag:0x8D81D14EDF86FE8	https://automanager.blob.core.windows.net/wmphotos/033666/c8667a7285da4629b0447c28f955547f/f6512a4383_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/c8667a7285da4629b0447c28f955547f/f6512a4383_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:20	427241/427241	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:56:20%20GMT	https://www.motorcars-intl.com/vehicle-details/2018-chevrolet-corvette-grand-sport--carbon-65-edition-coupe-e92fbb002b6542c98f38fa075142107a	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/vehicle-details/2018-chevrolet-corvette-grand-sport--carbon-65-edition-coupe-e92fbb002b6542c98f38fa075142107a.html	(from https://www.motorcars-intl.com/inventory/sold)
13:56:20	18892/18892	---M--	200	added ('OK')	image/jpeg	etag:0x8D845F3BE5527DB	https://automanager.blob.core.windows.net/wmphotos/033666/e92fbb002b6542c98f38fa075142107a/6f7cdac2b1_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/e92fbb002b6542c98f38fa075142107a/6f7cdac2b1_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:21	21315/21315	---M--	200	added ('OK')	image/jpeg	etag:0x8D845F3CA86B8C5	https://automanager.blob.core.windows.net/wmphotos/033666/e92fbb002b6542c98f38fa075142107a/a5d513b4ab_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/e92fbb002b6542c98f38fa075142107a/a5d513b4ab_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:21	393882/393882	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:56:21%20GMT	https://www.motorcars-intl.com/vehicle-details/2017-acura-mdx-sh-awd-suv-936fca384df14256b365f398a0506ac8	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/vehicle-details/2017-acura-mdx-sh-awd-suv-936fca384df14256b365f398a0506ac8.html	(from https://www.motorcars-intl.com/inventory/sold)
13:56:22	19907/19907	---M--	200	added ('OK')	image/jpeg	etag:0x8D86A2E6C5D7225	https://automanager.blob.core.windows.net/wmphotos/033666/936fca384df14256b365f398a0506ac8/6c6abb324a_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/936fca384df14256b365f398a0506ac8/6c6abb324a_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:22	22964/22964	---M--	200	added ('OK')	image/jpeg	etag:0x8D86A2E73145300	https://automanager.blob.core.windows.net/wmphotos/033666/936fca384df14256b365f398a0506ac8/c1da61f7ec_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/936fca384df14256b365f398a0506ac8/c1da61f7ec_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:23	399332/399332	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:56:23%20GMT	https://www.motorcars-intl.com/vehicle-details/2017-porsche-panamera-turbo-sedan-ec391f86b5e14f188759efbf2041b444	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/vehicle-details/2017-porsche-panamera-turbo-sedan-ec391f86b5e14f188759efbf2041b444.html	(from https://www.motorcars-intl.com/inventory/sold)
13:56:23	20035/20035	---M--	200	added ('OK')	image/jpeg	etag:0x8D8511BCEA4A20D	https://automanager.blob.core.windows.net/wmphotos/033666/ec391f86b5e14f188759efbf2041b444/7ed4626679_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/ec391f86b5e14f188759efbf2041b444/7ed4626679_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:24	22891/22891	---M--	200	added ('OK')	image/jpeg	etag:0x8D8511BD64D6FAD	https://automanager.blob.core.windows.net/wmphotos/033666/ec391f86b5e14f188759efbf2041b444/fb271738e5_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/ec391f86b5e14f188759efbf2041b444/fb271738e5_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:25	394159/394159	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Nov%202020%2019:56:25%20GMT	https://www.motorcars-intl.com/vehicle-details/2016-buick-enclave-premium-awd-suv-5401fb7f281f4e81842645fd3e045f18	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/www.motorcars-intl.com/vehicle-details/2016-buick-enclave-premium-awd-suv-5401fb7f281f4e81842645fd3e045f18.html	(from https://www.motorcars-intl.com/inventory/sold)
13:56:25	20988/20988	---M--	200	added ('OK')	image/jpeg	etag:0x8D85E6912E7B26B	https://automanager.blob.core.windows.net/wmphotos/033666/5401fb7f281f4e81842645fd3e045f18/3e547d0970_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/5401fb7f281f4e81842645fd3e045f18/3e547d0970_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:26	23462/23462	---M--	200	added ('OK')	image/jpeg	etag:0x8D85E691994A55B	https://automanager.blob.core.windows.net/wmphotos/033666/5401fb7f281f4e81842645fd3e045f18/efad0b60d4_400.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/automanager.blob.core.windows.net/wmphotos/033666/5401fb7f281f4e81842645fd3e045f18/efad0b60d4_400.jpg	(from https://www.motorcars-intl.com/inventory/sold)
13:56:26	6905/6905	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E561F14DF1E8	https://motorcarsdata.blob.core.windows.net/content/full/zenvost1med1.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/zenvost1med1.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:26	8276/8276	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E561F150B11A	https://motorcarsdata.blob.core.windows.net/content/full/zenvost1med2.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/zenvost1med2.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:27	8306/8306	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E561F150D82B	https://motorcarsdata.blob.core.windows.net/content/full/zenvost1med3.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/zenvost1med3.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:27	7017/7017	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E561F15D0D7B	https://motorcarsdata.blob.core.windows.net/content/full/zenvost1med4.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/zenvost1med4.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:28	8253/8253	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E560E00CD059	https://motorcarsdata.blob.core.windows.net/content/full/zenvost1full5.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/zenvost1full5.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:28	8555/8555	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E562DD09EDB9	https://motorcarsdata.blob.core.windows.net/content/full/zenvost1med6.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/zenvost1med6.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:29	9434/9434	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E562DD11B61C	https://motorcarsdata.blob.core.windows.net/content/full/zenvost1med7.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/zenvost1med7.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:29	7380/7380	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1B5943DAB	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med1.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med1.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:29	6643/6643	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1B556E4F9	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med2.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med2.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:30	6024/6024	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1B5D518E4	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med3.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med3.jpg	(from https://www.motorcars-intl.com/custom-08)
13:56:30	6812/6812	---M--	200	added ('OK')	image/jpeg	etag:0x8D1E6F1B6523B58	https://motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med4.jpg	D:/Users/Matt/Desktop/work/Tradegauge/motorcars-intl/motorcars-intl/motorcarsdata.blob.core.windows.net/content/full/wiesman_MF5_med4.jpg	(from https://www.motorcars-intl.com/custom-08)
